Order_ID,Order_Date,Order_Time,Customer_ID,Location_ID,Pizza_ID,Quantity,Unit_Price,Discount_Applied,Discount_Amount,Net_Sales,Order_Type,Payment_Method,Year,Month,Month_Name,Day_Name,Hour
O029093,2024-12-02,22:30:00,C01052,L003,P028,1,249.0,No,0.0,249.0,Dine-in,Credit Card,2024,12,Dec,Monday,22
O029094,2024-10-09,20:30:00,C00864,L002,P020,1,379.0,No,0.0,379.0,Takeaway,Credit Card,2024,10,Oct,Wednesday,20
O029095,2024-01-15,21:15:00,C17135,L002,P010,1,239.0,Yes,47.8,191.2,Dine-in,Credit Card,2024,1,Jan,Monday,21
O029095,2024-01-15,21:45:00,C17135,L002,P030,1,449.0,Yes,44.9,404.1,Dine-in,Credit Card,2024,1,Jan,Monday,21
O029096,2024-07-05,18:30:00,C17020,L005,P031,1,289.0,No,0.0,289.0,Dine-in,Cash,2024,7,Jul,Friday,18
O029097,2024-08-17,16:45:00,C07572,L015,P023,1,359.0,Yes,35.9,323.1,Takeaway,Debit Card,2024,8,Aug,Saturday,16
O029097,2024-08-17,16:00:00,C07572,L015,P018,1,419.0,Yes,41.9,377.1,Takeaway,Debit Card,2024,8,Aug,Saturday,16
O029098,2024-01-26,20:45:00,C00103,L011,P018,1,419.0,Yes,20.95,398.05,Delivery,UPI,2024,1,Jan,Friday,20
O029098,2024-01-26,20:30:00,C00103,L011,P025,1,239.0,Yes,23.9,215.1,Delivery,UPI,2024,1,Jan,Friday,20
O029099,2024-01-20,21:45:00,C10436,L002,P019,1,279.0,No,0.0,279.0,Dine-in,Debit Card,2024,1,Jan,Saturday,21
O029099,2024-01-20,21:15:00,C10436,L002,P003,1,399.0,No,0.0,399.0,Dine-in,Debit Card,2024,1,Jan,Saturday,21
O029100,2024-06-24,21:15:00,C01952,L001,P012,1,439.0,Yes,65.85,373.15,Delivery,UPI,2024,6,Jun,Monday,21
O029101,2024-01-01,20:30:00,C04643,L009,P019,1,279.0,No,0.0,279.0,Delivery,UPI,2024,1,Jan,Monday,20
O029102,2024-01-19,14:00:00,C13902,L007,P001,1,199.0,No,0.0,199.0,Takeaway,Debit Card,2024,1,Jan,Friday,14
O029102,2024-01-19,14:30:00,C13902,L007,P023,1,359.0,No,0.0,359.0,Takeaway,Debit Card,2024,1,Jan,Friday,14
O029103,2024-03-03,16:45:00,C15268,L006,P026,1,339.0,Yes,50.85,288.15,Dine-in,Credit Card,2024,3,Mar,Sunday,16
O029103,2024-03-03,16:30:00,C15268,L006,P014,1,369.0,Yes,36.9,332.1,Dine-in,Credit Card,2024,3,Mar,Sunday,16
O029104,2024-12-01,19:45:00,C11174,L005,P013,1,269.0,No,0.0,269.0,Delivery,Debit Card,2024,12,Dec,Sunday,19
O029104,2024-12-01,19:15:00,C11174,L005,P026,1,339.0,No,0.0,339.0,Delivery,Debit Card,2024,12,Dec,Sunday,19
O029105,2024-10-15,19:45:00,C16412,L008,P024,1,459.0,No,0.0,459.0,Dine-in,Cash,2024,10,Oct,Tuesday,19
O029105,2024-10-15,19:30:00,C16412,L008,P016,1,219.0,No,0.0,219.0,Dine-in,Cash,2024,10,Oct,Tuesday,19
O029105,2024-10-15,19:45:00,C16412,L008,P007,1,229.0,No,0.0,229.0,Dine-in,Cash,2024,10,Oct,Tuesday,19
O029106,2024-06-19,19:00:00,C07310,L005,P011,1,339.0,No,0.0,339.0,Takeaway,Credit Card,2024,6,Jun,Wednesday,19
O029106,2024-06-19,19:15:00,C07310,L005,P013,1,269.0,No,0.0,269.0,Takeaway,Credit Card,2024,6,Jun,Wednesday,19
O029107,2024-06-30,21:30:00,C12828,L005,P006,1,449.0,No,0.0,449.0,Delivery,UPI,2024,6,Jun,Sunday,21
O029108,2024-09-16,14:00:00,C10183,L003,P012,1,439.0,No,0.0,439.0,Delivery,Debit Card,2024,9,Sep,Monday,14
O029109,2024-06-28,21:15:00,C10736,L009,P002,1,299.0,No,0.0,299.0,Delivery,UPI,2024,6,Jun,Friday,21
O029110,2024-01-25,11:30:00,C12313,L002,P030,2,449.0,No,0.0,898.0,Delivery,Credit Card,2024,1,Jan,Thursday,11
O029111,2024-10-06,17:00:00,C06168,L011,P019,1,279.0,Yes,13.95,265.05,Delivery,UPI,2024,10,Oct,Sunday,17
O029112,2024-01-22,15:45:00,C07735,L007,P014,1,369.0,Yes,36.9,332.1,Dine-in,Debit Card,2024,1,Jan,Monday,15
O029113,2024-07-03,19:15:00,C14667,L006,P016,1,219.0,No,0.0,219.0,Delivery,UPI,2024,7,Jul,Wednesday,19
O029113,2024-07-03,19:30:00,C14667,L006,P031,1,289.0,No,0.0,289.0,Delivery,UPI,2024,7,Jul,Wednesday,19
O029114,2024-11-16,19:45:00,C01856,L012,P020,2,379.0,No,0.0,758.0,Delivery,Cash,2024,11,Nov,Saturday,19
O029115,2024-02-14,19:15:00,C09444,L006,P032,1,389.0,Yes,38.9,350.1,Delivery,Credit Card,2024,2,Feb,Wednesday,19
O029115,2024-02-14,19:15:00,C09444,L006,P009,1,429.0,Yes,85.8,343.2,Delivery,Credit Card,2024,2,Feb,Wednesday,19
O029116,2024-09-24,16:30:00,C06863,L002,P030,1,449.0,Yes,44.9,404.1,Delivery,UPI,2024,9,Sep,Tuesday,16
O029116,2024-09-24,16:45:00,C06863,L002,P027,1,439.0,Yes,21.95,417.05,Delivery,UPI,2024,9,Sep,Tuesday,16
O029116,2024-09-24,16:00:00,C06863,L002,P013,1,269.0,Yes,40.35,228.65,Delivery,UPI,2024,9,Sep,Tuesday,16
O029117,2024-01-18,19:00:00,C12893,L009,P031,2,289.0,No,0.0,578.0,Dine-in,Credit Card,2024,1,Jan,Thursday,19
O029117,2024-01-18,19:15:00,C12893,L009,P020,1,379.0,No,0.0,379.0,Dine-in,Credit Card,2024,1,Jan,Thursday,19
O029118,2024-12-29,20:15:00,C07896,L012,P019,1,279.0,No,0.0,279.0,Takeaway,Credit Card,2024,12,Dec,Sunday,20
O029118,2024-12-29,20:15:00,C07896,L012,P001,1,199.0,No,0.0,199.0,Takeaway,Credit Card,2024,12,Dec,Sunday,20
O029119,2024-09-15,18:15:00,C01014,L003,P023,1,359.0,No,0.0,359.0,Dine-in,UPI,2024,9,Sep,Sunday,18
O029119,2024-09-15,18:00:00,C01014,L003,P012,1,439.0,No,0.0,439.0,Dine-in,UPI,2024,9,Sep,Sunday,18
O029120,2024-12-21,22:30:00,C00157,L002,P020,2,379.0,Yes,113.7,644.3,Delivery,Cash,2024,12,Dec,Saturday,22
O029121,2024-09-09,13:00:00,C01884,L007,P005,1,349.0,No,0.0,349.0,Dine-in,Credit Card,2024,9,Sep,Monday,13
O029121,2024-09-09,13:00:00,C01884,L007,P013,1,269.0,No,0.0,269.0,Dine-in,Credit Card,2024,9,Sep,Monday,13
O029122,2024-04-01,23:15:00,C12082,L012,P003,1,399.0,No,0.0,399.0,Delivery,Credit Card,2024,4,Apr,Monday,23
O029122,2024-04-01,23:15:00,C12082,L012,P013,1,269.0,No,0.0,269.0,Delivery,Credit Card,2024,4,Apr,Monday,23
O029123,2024-12-07,21:45:00,C08959,L003,P005,1,349.0,No,0.0,349.0,Delivery,Debit Card,2024,12,Dec,Saturday,21
O029124,2024-08-25,19:15:00,C16304,L003,P033,1,489.0,No,0.0,489.0,Delivery,Credit Card,2024,8,Aug,Sunday,19
O029124,2024-08-25,19:30:00,C16304,L003,P028,1,249.0,No,0.0,249.0,Delivery,Credit Card,2024,8,Aug,Sunday,19
O029125,2024-08-06,15:45:00,C02323,L001,P025,1,239.0,No,0.0,239.0,Dine-in,Debit Card,2024,8,Aug,Tuesday,15
O029126,2024-06-11,20:00:00,C00501,L008,P028,2,249.0,No,0.0,498.0,Delivery,Wallet,2024,6,Jun,Tuesday,20
O029127,2024-04-17,21:00:00,C17145,L009,P026,1,339.0,Yes,33.9,305.1,Dine-in,UPI,2024,4,Apr,Wednesday,21
O029127,2024-04-17,21:45:00,C17145,L009,P023,1,359.0,Yes,17.95,341.05,Dine-in,UPI,2024,4,Apr,Wednesday,21
O029128,2024-07-20,16:00:00,C17630,L002,P002,1,299.0,No,0.0,299.0,Takeaway,Debit Card,2024,7,Jul,Saturday,16
O029128,2024-07-20,16:15:00,C17630,L002,P030,1,449.0,No,0.0,449.0,Takeaway,Debit Card,2024,7,Jul,Saturday,16
O029128,2024-07-20,16:15:00,C17630,L002,P002,1,299.0,No,0.0,299.0,Takeaway,Debit Card,2024,7,Jul,Saturday,16
O029129,2024-05-18,12:30:00,C14745,L011,P010,1,239.0,No,0.0,239.0,Delivery,UPI,2024,5,May,Saturday,12
O029129,2024-05-18,12:15:00,C14745,L011,P027,2,439.0,No,0.0,878.0,Delivery,UPI,2024,5,May,Saturday,12
O029130,2024-11-13,18:15:00,C04638,L004,P010,1,239.0,No,0.0,239.0,Takeaway,Wallet,2024,11,Nov,Wednesday,18
O029130,2024-11-13,18:30:00,C04638,L004,P027,1,439.0,No,0.0,439.0,Takeaway,Wallet,2024,11,Nov,Wednesday,18
O029131,2024-01-12,17:00:00,C03231,L002,P008,1,329.0,Yes,16.45,312.55,Takeaway,Wallet,2024,1,Jan,Friday,17
O029132,2024-07-20,16:00:00,C06051,L006,P032,2,389.0,No,0.0,778.0,Delivery,UPI,2024,7,Jul,Saturday,16
O029132,2024-07-20,16:30:00,C06051,L006,P003,1,399.0,No,0.0,399.0,Delivery,UPI,2024,7,Jul,Saturday,16
O029132,2024-07-20,16:15:00,C06051,L006,P014,1,369.0,No,0.0,369.0,Delivery,UPI,2024,7,Jul,Saturday,16
O029133,2024-11-07,20:45:00,C08311,L006,P001,1,199.0,No,0.0,199.0,Delivery,Credit Card,2024,11,Nov,Thursday,20
O029133,2024-11-07,20:00:00,C08311,L006,P006,2,449.0,No,0.0,898.0,Delivery,Credit Card,2024,11,Nov,Thursday,20
O029133,2024-11-07,20:45:00,C08311,L006,P028,1,249.0,No,0.0,249.0,Delivery,Credit Card,2024,11,Nov,Thursday,20
O029133,2024-11-07,20:00:00,C08311,L006,P026,1,339.0,No,0.0,339.0,Delivery,Credit Card,2024,11,Nov,Thursday,20
O029134,2024-01-11,14:45:00,C14265,L003,P011,1,339.0,No,0.0,339.0,Delivery,UPI,2024,1,Jan,Thursday,14
O029135,2024-04-16,20:15:00,C00648,L007,P025,1,239.0,No,0.0,239.0,Delivery,UPI,2024,4,Apr,Tuesday,20
O029136,2024-01-20,13:30:00,C05040,L009,P001,1,199.0,No,0.0,199.0,Delivery,UPI,2024,1,Jan,Saturday,13
O029136,2024-01-20,13:30:00,C05040,L009,P013,1,269.0,No,0.0,269.0,Delivery,UPI,2024,1,Jan,Saturday,13
O029136,2024-01-20,13:30:00,C05040,L009,P028,2,249.0,No,0.0,498.0,Delivery,UPI,2024,1,Jan,Saturday,13
O029136,2024-01-20,13:30:00,C05040,L009,P022,2,259.0,No,0.0,518.0,Delivery,UPI,2024,1,Jan,Saturday,13
O029136,2024-01-20,13:30:00,C05040,L009,P003,1,399.0,No,0.0,399.0,Delivery,UPI,2024,1,Jan,Saturday,13
O029137,2024-08-13,22:30:00,C11005,L007,P029,1,349.0,No,0.0,349.0,Takeaway,UPI,2024,8,Aug,Tuesday,22
O029137,2024-08-13,22:00:00,C11005,L007,P001,2,199.0,No,0.0,398.0,Takeaway,UPI,2024,8,Aug,Tuesday,22
O029138,2024-04-29,19:00:00,C16399,L003,P004,2,249.0,No,0.0,498.0,Takeaway,Credit Card,2024,4,Apr,Monday,19
O029139,2024-12-18,22:30:00,C15781,L009,P004,1,249.0,No,0.0,249.0,Delivery,UPI,2024,12,Dec,Wednesday,22
O029139,2024-12-18,22:30:00,C15781,L009,P007,1,229.0,No,0.0,229.0,Delivery,UPI,2024,12,Dec,Wednesday,22
O029140,2024-08-21,22:45:00,C11289,L007,P011,1,339.0,Yes,16.95,322.05,Delivery,Wallet,2024,8,Aug,Wednesday,22
O029141,2024-07-31,22:00:00,C09935,L002,P028,1,249.0,Yes,37.35,211.65,Delivery,Debit Card,2024,7,Jul,Wednesday,22
O029142,2024-12-04,14:00:00,C14471,L010,P033,1,489.0,Yes,24.45,464.55,Takeaway,UPI,2024,12,Dec,Wednesday,14
O029142,2024-12-04,14:15:00,C14471,L010,P010,1,239.0,Yes,11.95,227.05,Takeaway,UPI,2024,12,Dec,Wednesday,14
O029143,2024-03-25,20:15:00,C11978,L001,P008,2,329.0,No,0.0,658.0,Delivery,Cash,2024,3,Mar,Monday,20
O029144,2024-08-01,18:00:00,C01148,L006,P032,1,389.0,Yes,19.45,369.55,Dine-in,UPI,2024,8,Aug,Thursday,18
O029144,2024-08-01,18:15:00,C01148,L006,P024,1,459.0,Yes,45.9,413.1,Dine-in,UPI,2024,8,Aug,Thursday,18
O029144,2024-08-01,18:00:00,C01148,L006,P005,2,349.0,Yes,69.8,628.2,Dine-in,UPI,2024,8,Aug,Thursday,18
O029145,2024-07-24,18:45:00,C07568,L005,P007,1,229.0,No,0.0,229.0,Dine-in,Debit Card,2024,7,Jul,Wednesday,18
O029145,2024-07-24,18:45:00,C07568,L005,P013,1,269.0,No,0.0,269.0,Dine-in,Debit Card,2024,7,Jul,Wednesday,18
O029145,2024-07-24,18:00:00,C07568,L005,P022,1,259.0,No,0.0,259.0,Dine-in,Debit Card,2024,7,Jul,Wednesday,18
O029145,2024-07-24,18:45:00,C07568,L005,P001,2,199.0,No,0.0,398.0,Dine-in,Debit Card,2024,7,Jul,Wednesday,18
O029145,2024-07-24,18:00:00,C07568,L005,P003,1,399.0,No,0.0,399.0,Dine-in,Debit Card,2024,7,Jul,Wednesday,18
O029146,2024-02-01,16:30:00,C01635,L007,P005,1,349.0,Yes,34.9,314.1,Delivery,Wallet,2024,2,Feb,Thursday,16
O029146,2024-02-01,16:45:00,C01635,L007,P008,1,329.0,Yes,32.9,296.1,Delivery,Wallet,2024,2,Feb,Thursday,16
O029147,2024-12-09,14:15:00,C15319,L005,P018,1,419.0,No,0.0,419.0,Delivery,UPI,2024,12,Dec,Monday,14
O029148,2024-09-22,17:45:00,C15586,L014,P032,1,389.0,No,0.0,389.0,Delivery,Credit Card,2024,9,Sep,Sunday,17
O029149,2024-11-24,19:30:00,C10498,L003,P008,2,329.0,No,0.0,658.0,Dine-in,Debit Card,2024,11,Nov,Sunday,19
O029149,2024-11-24,19:15:00,C10498,L003,P020,1,379.0,No,0.0,379.0,Dine-in,Debit Card,2024,11,Nov,Sunday,19
O029150,2024-12-26,18:15:00,C12317,L002,P018,1,419.0,No,0.0,419.0,Takeaway,Cash,2024,12,Dec,Thursday,18
O029150,2024-12-26,18:00:00,C12317,L002,P015,1,469.0,No,0.0,469.0,Takeaway,Cash,2024,12,Dec,Thursday,18
O029150,2024-12-26,18:30:00,C12317,L002,P012,1,439.0,No,0.0,439.0,Takeaway,Cash,2024,12,Dec,Thursday,18
O029151,2024-06-30,20:30:00,C00185,L002,P025,1,239.0,Yes,11.95,227.05,Dine-in,Cash,2024,6,Jun,Sunday,20
O029152,2024-10-27,21:00:00,C12092,L005,P003,1,399.0,No,0.0,399.0,Takeaway,UPI,2024,10,Oct,Sunday,21
O029152,2024-10-27,21:15:00,C12092,L005,P003,1,399.0,No,0.0,399.0,Takeaway,UPI,2024,10,Oct,Sunday,21
O029152,2024-10-27,21:45:00,C12092,L005,P013,1,269.0,No,0.0,269.0,Takeaway,UPI,2024,10,Oct,Sunday,21
O029152,2024-10-27,21:00:00,C12092,L005,P005,1,349.0,No,0.0,349.0,Takeaway,UPI,2024,10,Oct,Sunday,21
O029153,2024-08-06,15:15:00,C00368,L007,P025,1,239.0,No,0.0,239.0,Takeaway,UPI,2024,8,Aug,Tuesday,15
O029153,2024-08-06,15:45:00,C00368,L007,P032,1,389.0,No,0.0,389.0,Takeaway,UPI,2024,8,Aug,Tuesday,15
O029154,2024-12-24,12:30:00,C03864,L001,P031,1,289.0,No,0.0,289.0,Delivery,Debit Card,2024,12,Dec,Tuesday,12
O029154,2024-12-24,12:15:00,C03864,L001,P009,1,429.0,No,0.0,429.0,Delivery,Debit Card,2024,12,Dec,Tuesday,12
O029154,2024-12-24,12:45:00,C03864,L001,P030,1,449.0,No,0.0,449.0,Delivery,Debit Card,2024,12,Dec,Tuesday,12
O029155,2024-04-03,23:45:00,C08892,L012,P031,1,289.0,No,0.0,289.0,Dine-in,UPI,2024,4,Apr,Wednesday,23
O029156,2024-01-06,22:15:00,C00531,L002,P024,2,459.0,No,0.0,918.0,Delivery,UPI,2024,1,Jan,Saturday,22
O029157,2024-03-11,16:30:00,C13042,L001,P016,1,219.0,No,0.0,219.0,Delivery,UPI,2024,3,Mar,Monday,16
O029158,2024-02-18,15:30:00,C08464,L012,P014,1,369.0,No,0.0,369.0,Takeaway,Credit Card,2024,2,Feb,Sunday,15
O029158,2024-02-18,15:15:00,C08464,L012,P029,2,349.0,No,0.0,698.0,Takeaway,Credit Card,2024,2,Feb,Sunday,15
O029158,2024-02-18,15:45:00,C08464,L012,P014,1,369.0,No,0.0,369.0,Takeaway,Credit Card,2024,2,Feb,Sunday,15
O029159,2024-06-14,23:00:00,C09760,L002,P025,1,239.0,No,0.0,239.0,Delivery,Cash,2024,6,Jun,Friday,23
O029159,2024-06-14,23:15:00,C09760,L002,P009,1,429.0,No,0.0,429.0,Delivery,Cash,2024,6,Jun,Friday,23
O029160,2024-01-30,16:00:00,C15541,L007,P019,1,279.0,No,0.0,279.0,Delivery,UPI,2024,1,Jan,Tuesday,16
O029160,2024-01-30,16:30:00,C15541,L007,P007,1,229.0,No,0.0,229.0,Delivery,UPI,2024,1,Jan,Tuesday,16
O029161,2024-03-24,16:00:00,C09576,L001,P017,1,319.0,No,0.0,319.0,Delivery,Cash,2024,3,Mar,Sunday,16
O029161,2024-03-24,16:45:00,C09576,L001,P024,1,459.0,No,0.0,459.0,Delivery,Cash,2024,3,Mar,Sunday,16
O029162,2024-02-06,14:15:00,C17672,L006,P013,1,269.0,No,0.0,269.0,Dine-in,UPI,2024,2,Feb,Tuesday,14
O029162,2024-02-06,14:45:00,C17672,L006,P001,1,199.0,No,0.0,199.0,Dine-in,UPI,2024,2,Feb,Tuesday,14
O029162,2024-02-06,14:30:00,C17672,L006,P009,1,429.0,No,0.0,429.0,Dine-in,UPI,2024,2,Feb,Tuesday,14
O029162,2024-02-06,14:45:00,C17672,L006,P012,2,439.0,No,0.0,878.0,Dine-in,UPI,2024,2,Feb,Tuesday,14
O029162,2024-02-06,14:00:00,C17672,L006,P016,1,219.0,No,0.0,219.0,Dine-in,UPI,2024,2,Feb,Tuesday,14
O029163,2024-07-03,16:45:00,C16812,L002,P030,1,449.0,No,0.0,449.0,Dine-in,UPI,2024,7,Jul,Wednesday,16
O029164,2024-04-11,21:15:00,C09331,L002,P012,1,439.0,No,0.0,439.0,Delivery,Credit Card,2024,4,Apr,Thursday,21
O029164,2024-04-11,21:15:00,C09331,L002,P006,2,449.0,No,0.0,898.0,Delivery,Credit Card,2024,4,Apr,Thursday,21
O029165,2024-06-27,19:30:00,C01824,L001,P024,1,459.0,Yes,68.85,390.15,Takeaway,UPI,2024,6,Jun,Thursday,19
O029165,2024-06-27,19:00:00,C01824,L001,P028,1,249.0,Yes,37.35,211.65,Takeaway,UPI,2024,6,Jun,Thursday,19
O029166,2024-02-03,13:00:00,C14165,L011,P032,1,389.0,No,0.0,389.0,Delivery,Credit Card,2024,2,Feb,Saturday,13
O029167,2024-07-14,23:45:00,C07373,L012,P024,1,459.0,Yes,45.9,413.1,Delivery,Debit Card,2024,7,Jul,Sunday,23
O029168,2024-02-19,19:45:00,C05554,L010,P028,1,249.0,Yes,24.9,224.1,Takeaway,Debit Card,2024,2,Feb,Monday,19
O029168,2024-02-19,19:30:00,C05554,L010,P003,1,399.0,Yes,39.9,359.1,Takeaway,Debit Card,2024,2,Feb,Monday,19
O029169,2024-02-07,18:00:00,C03334,L003,P023,1,359.0,No,0.0,359.0,Delivery,UPI,2024,2,Feb,Wednesday,18
O029170,2024-04-27,21:00:00,C06303,L001,P031,1,289.0,No,0.0,289.0,Takeaway,Wallet,2024,4,Apr,Saturday,21
O029170,2024-04-27,21:00:00,C06303,L001,P006,1,449.0,No,0.0,449.0,Takeaway,Wallet,2024,4,Apr,Saturday,21
O029171,2024-11-20,19:30:00,C17004,L002,P022,1,259.0,No,0.0,259.0,Delivery,UPI,2024,11,Nov,Wednesday,19
O029172,2024-10-22,22:45:00,C04475,L006,P006,1,449.0,No,0.0,449.0,Dine-in,UPI,2024,10,Oct,Tuesday,22
O029172,2024-10-22,22:00:00,C04475,L006,P022,1,259.0,No,0.0,259.0,Dine-in,UPI,2024,10,Oct,Tuesday,22
O029172,2024-10-22,22:30:00,C04475,L006,P024,1,459.0,No,0.0,459.0,Dine-in,UPI,2024,10,Oct,Tuesday,22
O029173,2024-12-18,20:30:00,C15906,L003,P003,1,399.0,No,0.0,399.0,Delivery,UPI,2024,12,Dec,Wednesday,20
O029173,2024-12-18,20:45:00,C15906,L003,P033,1,489.0,No,0.0,489.0,Delivery,UPI,2024,12,Dec,Wednesday,20
O029173,2024-12-18,20:15:00,C15906,L003,P004,1,249.0,No,0.0,249.0,Delivery,UPI,2024,12,Dec,Wednesday,20
O029174,2024-06-23,20:15:00,C02178,L001,P007,1,229.0,No,0.0,229.0,Delivery,UPI,2024,6,Jun,Sunday,20
O029174,2024-06-23,20:15:00,C02178,L001,P011,1,339.0,No,0.0,339.0,Delivery,UPI,2024,6,Jun,Sunday,20
O029174,2024-06-23,20:15:00,C02178,L001,P021,1,479.0,No,0.0,479.0,Delivery,UPI,2024,6,Jun,Sunday,20
O029175,2024-04-28,17:15:00,C12500,L002,P023,1,359.0,Yes,35.9,323.1,Takeaway,UPI,2024,4,Apr,Sunday,17
O029175,2024-04-28,17:30:00,C12500,L002,P021,1,479.0,Yes,23.95,455.05,Takeaway,UPI,2024,4,Apr,Sunday,17
O029175,2024-04-28,17:30:00,C12500,L002,P018,1,419.0,Yes,62.85,356.15,Takeaway,UPI,2024,4,Apr,Sunday,17
O029175,2024-04-28,17:15:00,C12500,L002,P008,1,329.0,Yes,49.35,279.65,Takeaway,UPI,2024,4,Apr,Sunday,17
O029176,2024-12-22,23:00:00,C04108,L009,P013,1,269.0,Yes,26.9,242.1,Delivery,Cash,2024,12,Dec,Sunday,23
O029177,2024-05-24,20:45:00,C01005,L003,P012,1,439.0,No,0.0,439.0,Delivery,UPI,2024,5,May,Friday,20
O029178,2024-01-04,18:00:00,C17768,L001,P013,1,269.0,No,0.0,269.0,Takeaway,Cash,2024,1,Jan,Thursday,18
O029178,2024-01-04,18:45:00,C17768,L001,P033,2,489.0,No,0.0,978.0,Takeaway,Cash,2024,1,Jan,Thursday,18
O029178,2024-01-04,18:00:00,C17768,L001,P015,1,469.0,No,0.0,469.0,Takeaway,Cash,2024,1,Jan,Thursday,18
O029179,2024-11-02,14:30:00,C06873,L006,P004,1,249.0,No,0.0,249.0,Takeaway,UPI,2024,11,Nov,Saturday,14
O029179,2024-11-02,14:00:00,C06873,L006,P016,1,219.0,No,0.0,219.0,Takeaway,UPI,2024,11,Nov,Saturday,14
O029179,2024-11-02,14:30:00,C06873,L006,P028,1,249.0,No,0.0,249.0,Takeaway,UPI,2024,11,Nov,Saturday,14
O029180,2024-03-05,19:30:00,C10341,L006,P019,1,279.0,No,0.0,279.0,Takeaway,Debit Card,2024,3,Mar,Tuesday,19
O029181,2024-09-28,20:00:00,C17865,L003,P019,1,279.0,No,0.0,279.0,Delivery,Cash,2024,9,Sep,Saturday,20
O029182,2024-01-06,17:00:00,C11731,L005,P030,2,449.0,Yes,134.7,763.3,Dine-in,UPI,2024,1,Jan,Saturday,17
O029183,2024-02-11,13:45:00,C05850,L002,P027,1,439.0,Yes,43.9,395.1,Takeaway,Credit Card,2024,2,Feb,Sunday,13
O029183,2024-02-11,13:15:00,C05850,L002,P001,1,199.0,Yes,29.85,169.15,Takeaway,Credit Card,2024,2,Feb,Sunday,13
O029183,2024-02-11,13:15:00,C05850,L002,P008,2,329.0,Yes,32.9,625.1,Takeaway,Credit Card,2024,2,Feb,Sunday,13
O029184,2024-07-02,21:15:00,C14627,L007,P030,1,449.0,No,0.0,449.0,Dine-in,Debit Card,2024,7,Jul,Tuesday,21
O029184,2024-07-02,21:45:00,C14627,L007,P007,1,229.0,No,0.0,229.0,Dine-in,Debit Card,2024,7,Jul,Tuesday,21
O029185,2024-01-27,20:00:00,C07488,L002,P014,1,369.0,Yes,18.45,350.55,Delivery,UPI,2024,1,Jan,Saturday,20
O029185,2024-01-27,20:15:00,C07488,L002,P027,1,439.0,Yes,43.9,395.1,Delivery,UPI,2024,1,Jan,Saturday,20
O029185,2024-01-27,20:30:00,C07488,L002,P030,1,449.0,Yes,44.9,404.1,Delivery,UPI,2024,1,Jan,Saturday,20
O029186,2024-11-24,20:45:00,C10338,L006,P014,1,369.0,No,0.0,369.0,Delivery,Credit Card,2024,11,Nov,Sunday,20
O029186,2024-11-24,20:30:00,C10338,L006,P024,1,459.0,No,0.0,459.0,Delivery,Credit Card,2024,11,Nov,Sunday,20
O029187,2024-10-09,16:30:00,C16869,L004,P021,2,479.0,No,0.0,958.0,Delivery,Wallet,2024,10,Oct,Wednesday,16
O029188,2024-05-04,14:45:00,C03574,L001,P008,1,329.0,No,0.0,329.0,Delivery,Wallet,2024,5,May,Saturday,14
O029188,2024-05-04,14:15:00,C03574,L001,P024,1,459.0,No,0.0,459.0,Delivery,Wallet,2024,5,May,Saturday,14
O029189,2024-08-14,18:00:00,C14217,L003,P029,1,349.0,Yes,17.45,331.55,Dine-in,Debit Card,2024,8,Aug,Wednesday,18
O029190,2024-09-28,16:00:00,C07986,L005,P013,1,269.0,Yes,26.9,242.1,Dine-in,Debit Card,2024,9,Sep,Saturday,16
O029190,2024-09-28,16:45:00,C07986,L005,P007,1,229.0,Yes,45.8,183.2,Dine-in,Debit Card,2024,9,Sep,Saturday,16
O029190,2024-09-28,16:00:00,C07986,L005,P009,1,429.0,Yes,42.9,386.1,Dine-in,Debit Card,2024,9,Sep,Saturday,16
O029190,2024-09-28,16:15:00,C07986,L005,P001,1,199.0,Yes,19.9,179.1,Dine-in,Debit Card,2024,9,Sep,Saturday,16
O029191,2024-10-11,21:00:00,C13236,L001,P030,1,449.0,No,0.0,449.0,Dine-in,UPI,2024,10,Oct,Friday,21
O029191,2024-10-11,21:30:00,C13236,L001,P026,1,339.0,No,0.0,339.0,Dine-in,UPI,2024,10,Oct,Friday,21
O029191,2024-10-11,21:00:00,C13236,L001,P019,1,279.0,No,0.0,279.0,Dine-in,UPI,2024,10,Oct,Friday,21
O029192,2024-05-29,19:45:00,C01019,L009,P026,1,339.0,No,0.0,339.0,Delivery,Credit Card,2024,5,May,Wednesday,19
O029192,2024-05-29,19:30:00,C01019,L009,P014,1,369.0,No,0.0,369.0,Delivery,Credit Card,2024,5,May,Wednesday,19
O029192,2024-05-29,19:30:00,C01019,L009,P031,2,289.0,No,0.0,578.0,Delivery,Credit Card,2024,5,May,Wednesday,19
O029192,2024-05-29,19:15:00,C01019,L009,P001,1,199.0,No,0.0,199.0,Delivery,Credit Card,2024,5,May,Wednesday,19
O029192,2024-05-29,19:30:00,C01019,L009,P013,1,269.0,No,0.0,269.0,Delivery,Credit Card,2024,5,May,Wednesday,19
O029193,2024-11-28,14:45:00,C14801,L008,P032,1,389.0,No,0.0,389.0,Takeaway,Debit Card,2024,11,Nov,Thursday,14
O029193,2024-11-28,14:00:00,C14801,L008,P003,1,399.0,No,0.0,399.0,Takeaway,Debit Card,2024,11,Nov,Thursday,14
O029193,2024-11-28,14:30:00,C14801,L008,P014,1,369.0,No,0.0,369.0,Takeaway,Debit Card,2024,11,Nov,Thursday,14
